ranking_risco,id_municipio,nome_municipio,sigla_uf,nome_regiao,taxa_alfabetizacao,meta_alfabetizacao_2024,atingiu_meta,probabilidade_prevista_atingir_meta,gap_ate_meta_pp
4675,3158201,Santa Maria do Suaçuí,MG,Sudeste,83.52,64.62,1,0.5897,-18.9
4676,3154507,Riacho dos Machados,MG,Sudeste,70.0,69.55,1,0.5899,-0.45
4677,3538501,Piquete,SP,Sudeste,69.56,67.86,1,0.5899,-1.7
4678,3141504,Mendes Pimentel,MG,Sudeste,60.0,79.7,0,0.5903,19.7
4679,3167301,Silveirânia,MG,Sudeste,86.36,80.0,1,0.5904,-6.36
4680,3515301,Estrela do Norte,SP,Sudeste,89.26,74.08,1,0.5908,-15.18
4681,2207850,Pavussu,PI,Nordeste,90.0,68.54,1,0.5909,-21.46
4682,3512704,Corumbataí,SP,Sudeste,84.16,49.46,1,0.5911,-34.7
4683,3518909,Guzolândia,SP,Sudeste,79.92,80.0,0,0.5913,0.08
4684,3125507,São Gonçalo do Rio Preto,MG,Sudeste,83.33,80.0,1,0.5913,-3.33
4685,4111704,Jaboti,PR,Sul,73.86,80.0,0,0.5914,6.14
4686,5213905,Mossâmedes,GO,Centro-Oeste,100.0,80.0,1,0.5915,-20.0
4687,3166204,Senhora dos Remédios,MG,Sudeste,80.52,80.0,1,0.5916,-0.52
4688,3101409,Albertina,MG,Sudeste,92.62,71.23,1,0.5916,-21.39
4689,3522653,Itapirapuã Paulista,SP,Sudeste,29.85,51.28,0,0.5916,21.43
4690,3523305,Itariri,SP,Sudeste,64.57,64.65,0,0.5917,0.08
4691,5219506,Santa Rosa de Goiás,GO,Centro-Oeste,100.0,80.0,1,0.5918,-20.0
4692,3534609,Osvaldo Cruz,SP,Sudeste,59.23,61.92,0,0.5919,2.69
4693,4119251,Pinhal de São Bento,PR,Sul,97.14,80.0,1,0.592,-17.14
4694,3541208,Presidente Bernardes,SP,Sudeste,79.72,66.81,1,0.5922,-12.91
4695,3534500,Oscar Bressane,SP,Sudeste,88.17,70.12,1,0.5923,-18.05
4696,3150802,Piranga,MG,Sudeste,76.61,63.43,1,0.5925,-13.18
4697,5208400,Goianápolis,GO,Centro-Oeste,68.02,75.26,0,0.5926,7.24
4698,3529906,Miracatu,SP,Sudeste,65.52,49.39,1,0.5927,-16.13
4699,5203104,Baliza,GO,Centro-Oeste,89.49,66.86,1,0.5928,-22.63
4700,3109600,Cachoeira da Prata,MG,Sudeste,80.0,56.96,1,0.5929,-23.04
4701,3515608,Fernando Prestes,SP,Sudeste,85.99,80.0,1,0.5929,-5.99
4702,5212303,Leopoldo de Bulhões,GO,Centro-Oeste,75.41,78.01,0,0.593,2.6
4703,3536570,Paulistânia,SP,Sudeste,73.68,44.71,1,0.5931,-28.97
4704,3120607,Crucilândia,MG,Sudeste,90.23,80.0,1,0.5939,-10.23
4705,5213004,Maurilândia,GO,Centro-Oeste,83.79,78.69,1,0.5942,-5.1
4706,5218607,Rialma,GO,Centro-Oeste,97.03,70.11,1,0.5943,-26.92
4707,5209804,Hidrolina,GO,Centro-Oeste,72.5,70.15,1,0.5943,-2.35
4708,3543204,Ribeirão do Sul,SP,Sudeste,58.93,75.04,0,0.5945,16.11
4709,3146255,Padre Carvalho,MG,Sudeste,71.68,52.45,1,0.5946,-19.23
4710,3203502,Montanha,ES,Sudeste,80.21,65.84,1,0.5947,-14.37
4711,5203962,Buritinópolis,GO,Centro-Oeste,85.08,54.33,1,0.5948,-30.75
4712,5222054,Vicentinópolis,GO,Centro-Oeste,84.21,78.5,1,0.5948,-5.71
4713,3165206,São Thomé das Letras,MG,Sudeste,89.73,80.0,1,0.595,-9.73
4714,2209708,São Francisco do Piauí,PI,Nordeste,64.27,61.76,1,0.5951,-2.51
4715,5219258,Santa Fé de Goiás,GO,Centro-Oeste,92.78,77.35,1,0.5953,-15.43
4716,3160207,Santo Antônio do Itambé,MG,Sudeste,47.84,52.34,0,0.5954,4.5
4717,3514924,Elisiário,SP,Sudeste,85.34,73.56,1,0.5955,-11.78
4718,4215604,Santa Rosa de Lima,SC,Sul,86.49,80.0,1,0.5958,-6.49
4719,2207207,Padre Marcos,PI,Nordeste,100.0,80.0,1,0.5959,-20.0
4720,4120408,Presidente Castelo Branco,PR,Sul,62.98,76.81,0,0.5959,13.83
4721,3136801,Juramento,MG,Sudeste,55.56,65.99,0,0.5959,10.43
4722,3170602,Vargem Bonita,MG,Sudeste,69.23,62.33,1,0.5961,-6.9
4723,4109203,Guaraci,PR,Sul,72.67,73.88,0,0.5962,1.21
4724,3528007,Macatuba,SP,Sudeste,62.4,67.48,0,0.5964,5.08
4725,3153707,Quartel Geral,MG,Sudeste,63.55,48.47,1,0.5965,-15.08
4726,3158102,Santa Maria do Salto,MG,Sudeste,52.89,52.64,1,0.5965,-0.25
4727,3201159,Brejetuba,ES,Sudeste,88.47,69.4,1,0.5966,-19.07
4728,4119004,Pérola d'Oeste,PR,Sul,88.78,80.0,1,0.5967,-8.78
4729,3508900,Caiabu,SP,Sudeste,65.71,50.17,1,0.5968,-15.54
4730,3160454,Santo Antônio do Retiro,MG,Sudeste,65.69,78.39,0,0.5972,12.7
4731,3500758,Alambari,SP,Sudeste,61.45,72.91,0,0.5974,11.46
4732,3544509,Rubinéia,SP,Sudeste,75.0,63.75,1,0.5976,-11.25
4733,3132800,Itambé do Mato Dentro,MG,Sudeste,83.33,78.11,1,0.5977,-5.22
4734,3143450,Montezuma,MG,Sudeste,88.98,58.49,1,0.5978,-30.49
4735,3532603,Nhandeara,SP,Sudeste,70.29,68.69,1,0.598,-1.6
4736,4107736,Fernandes Pinheiro,PR,Sul,79.81,80.0,0,0.5981,0.19
4737,2207108,Olho D'Água do Piauí,PI,Nordeste,85.71,65.38,1,0.5982,-20.33
4738,3119955,Córrego Fundo,MG,Sudeste,96.07,71.22,1,0.5984,-24.85
4739,5214861,Nova Glória,GO,Centro-Oeste,87.68,80.0,1,0.599,-7.68
4740,3150208,Piedade de Ponte Nova,MG,Sudeste,80.01,41.95,1,0.5991,-38.06
4741,4103370,Brasilândia do Sul,PR,Sul,77.7,75.19,1,0.5993,-2.51
4742,3515905,Floreal,SP,Sudeste,96.19,80.0,1,0.5994,-16.19
4743,4113106,Kaloré,PR,Sul,77.98,80.0,0,0.5995,2.02
4744,5206909,Davinópolis,GO,Centro-Oeste,83.12,80.0,1,0.5996,-3.12
4745,5206602,Cumari,GO,Centro-Oeste,72.73,76.76,0,0.5997,4.03
4746,3508306,Cabrália Paulista,SP,Sudeste,78.11,79.5,0,0.5999,1.39
4747,5207105,Diorama,GO,Centro-Oeste,77.27,80.0,0,0.6005,2.73
4748,3545704,Santa Albertina,SP,Sudeste,58.21,67.95,0,0.6006,9.74
4749,3154457,Riachinho,MG,Sudeste,72.81,71.24,1,0.6007,-1.57
4750,2202091,Caldeirão Grande do Piauí,PI,Nordeste,100.0,80.0,1,0.6007,-20.0
4751,5206800,Damolândia,GO,Centro-Oeste,97.08,80.0,1,0.6009,-17.08
4752,3135357,Japonvar,MG,Sudeste,71.16,75.72,0,0.6012,4.56
4753,3505401,Barra do Turvo,SP,Sudeste,34.89,80.0,0,0.6013,45.11
4754,3167806,Soledade de Minas,MG,Sudeste,88.35,74.19,1,0.6015,-14.16
4755,3540259,Pontalinda,SP,Sudeste,51.66,50.33,1,0.6016,-1.33
4756,5206503,Cromínia,GO,Centro-Oeste,72.38,59.88,1,0.6021,-12.5
4757,3109808,Cachoeira Dourada,MG,Sudeste,94.74,80.0,1,0.6022,-14.74
4758,3522158,Itaóca,SP,Sudeste,51.85,64.03,0,0.6022,12.18
4759,5206404,Crixás,GO,Centro-Oeste,78.62,68.88,1,0.6023,-9.74
4760,5214051,Mundo Novo,GO,Centro-Oeste,94.04,80.0,1,0.6027,-14.04
4761,5210307,Israelândia,GO,Centro-Oeste,92.59,80.0,1,0.6028,-12.59
4762,3145703,Oliveira Fortes,MG,Sudeste,83.33,72.78,1,0.6029,-10.55
4763,3164308,São Roque de Minas,MG,Sudeste,77.02,72.56,1,0.6031,-4.46
4764,3526001,Junqueirópolis,SP,Sudeste,80.44,77.4,1,0.6032,-3.04
4765,4126702,Tamboara,PR,Sul,46.83,52.89,0,0.6035,6.06
4766,4116950,Nova Esperança do Sudoeste,PR,Sul,88.59,80.0,1,0.6037,-8.59
4767,3107208,Bocaina de Minas,MG,Sudeste,73.33,54.93,1,0.6041,-18.4
4768,3100401,Acaiaca,MG,Sudeste,73.93,80.0,0,0.6042,6.07
4769,3131000,Inhaúma,MG,Sudeste,77.62,52.36,1,0.6047,-25.26
4770,3532702,Nipoã,SP,Sudeste,80.24,80.0,1,0.605,-0.24
4771,5211701,Jandaia,GO,Centro-Oeste,80.25,77.61,1,0.605,-2.64
4772,3122504,Dom Cavati,MG,Sudeste,73.35,75.54,0,0.6052,2.19
4773,3532306,Natividade da Serra,SP,Sudeste,57.89,46.55,1,0.6054,-11.34
4774,3117405,Conceição de Ipanema,MG,Sudeste,74.88,80.0,0,0.6059,5.12
4775,3525607,João Ramalho,SP,Sudeste,65.42,80.0,0,0.606,14.58
4776,3116001,Chalé,MG,Sudeste,66.0,80.0,0,0.6064,14.0
4777,3203163,Laranja da Terra,ES,Sudeste,89.86,80.0,1,0.6066,-9.86
4778,3155009,Rio Doce,MG,Sudeste,90.43,80.0,1,0.6068,-10.43
4779,3124807,Estrela do Sul,MG,Sudeste,75.81,52.24,1,0.6068,-23.57
4780,3130408,Ijaci,MG,Sudeste,82.9,73.92,1,0.6069,-8.98
4781,3500600,Águas de São Pedro,SP,Sudeste,80.89,80.0,1,0.6069,-0.89
4782,3528809,Maracaí,SP,Sudeste,91.17,80.0,1,0.607,-11.17
4783,3549953,São Lourenço da Serra,SP,Sudeste,58.4,64.46,0,0.6071,6.06
4784,3150604,Piracema,MG,Sudeste,76.35,69.08,1,0.6072,-7.27
4785,4111605,Ivatuba,PR,Sul,86.72,78.99,1,0.6076,-7.73
4786,5221080,Teresina de Goiás,GO,Centro-Oeste,62.3,60.67,1,0.6078,-1.63
4787,4107702,Fênix,PR,Sul,61.86,67.58,0,0.6086,5.72
4788,3523008,Itapura,SP,Sudeste,79.05,54.6,1,0.6087,-24.45
4789,3156403,Romaria,MG,Sudeste,70.69,61.43,1,0.6087,-9.26
4790,4106852,Cruzmaltina,PR,Sul,94.52,80.0,1,0.6089,-14.52
4791,3147956,Patis,MG,Sudeste,85.08,77.38,1,0.6089,-7.7
4792,3102407,Alvorada de Minas,MG,Sudeste,66.15,47.88,1,0.6091,-18.27
4793,3121407,Desterro de Entre Rios,MG,Sudeste,79.93,80.0,0,0.6097,0.07
4794,3135704,Jequitibá,MG,Sudeste,65.96,57.0,1,0.6098,-8.96
4795,4110904,Itaguajé,PR,Sul,76.11,62.76,1,0.6099,-13.35
4796,3109253,Bugre,MG,Sudeste,85.0,80.0,1,0.61,-5.0
4797,3129905,Ibitiúra de Minas,MG,Sudeste,78.04,44.57,1,0.6111,-33.47
4798,5218706,Rianápolis,GO,Centro-Oeste,100.0,77.08,1,0.6114,-22.92
4799,3129657,Ibiracatu,MG,Sudeste,56.19,66.87,0,0.6115,10.68
4800,3164209,São Romão,MG,Sudeste,77.76,55.73,1,0.612,-22.03
4801,2305704,Ipaumirim,CE,Nordeste,88.89,80.0,1,0.6123,-8.89
4802,3532843,Nova Canaã Paulista,SP,Sudeste,72.22,79.1,0,0.6128,6.88
4803,3515194,Espírito Santo do Turvo,SP,Sudeste,56.14,62.12,0,0.6128,5.98
4804,4108452,Foz do Jordão,PR,Sul,78.1,80.0,0,0.6129,1.9
4805,3557303,Estiva Gerbi,SP,Sudeste,51.48,50.77,1,0.6132,-0.71
4806,3118205,Conquista,MG,Sudeste,65.5,70.54,0,0.6138,5.04
4807,3118908,Cordisburgo,MG,Sudeste,79.85,70.99,1,0.6141,-8.86
4808,3501509,Alvinlândia,SP,Sudeste,91.84,75.18,1,0.6144,-16.66
4809,3507308,Boracéia,SP,Sudeste,66.62,72.55,0,0.6148,5.93
4810,3122801,Dom Viçoso,MG,Sudeste,84.85,80.0,1,0.6148,-4.85
4811,4116406,Nossa Senhora das Graças,PR,Sul,94.81,79.27,1,0.6149,-15.54
4812,3103306,Aracitaba,MG,Sudeste,86.96,80.0,1,0.6155,-6.96
4813,4107801,Floraí,PR,Sul,85.2,77.73,1,0.6155,-7.47
4814,3140407,Marmelópolis,MG,Sudeste,84.57,77.3,1,0.6159,-7.27
4815,3544707,Sagres,SP,Sudeste,91.33,71.82,1,0.616,-19.51
4816,3517307,Guaimbê,SP,Sudeste,83.39,80.0,1,0.6165,-3.39
4817,5201603,Araçu,GO,Centro-Oeste,93.21,77.68,1,0.6166,-15.53
4818,3138351,Leme do Prado,MG,Sudeste,82.62,57.42,1,0.6167,-25.2
4819,5207501,Estrela do Norte,GO,Centro-Oeste,98.0,69.25,1,0.6172,-28.75
4820,3202702,Itaguaçu,ES,Sudeste,87.07,74.88,1,0.6174,-12.19
4821,3169059,Tocos do Moji,MG,Sudeste,93.75,78.63,1,0.6176,-15.12
4822,5219357,Santa Isabel,GO,Centro-Oeste,77.97,79.56,0,0.6177,1.59
4823,5215900,Palminópolis,GO,Centro-Oeste,82.81,80.0,1,0.6182,-2.81
4824,3556602,Vera Cruz,SP,Sudeste,50.96,65.56,0,0.6183,14.6
4825,3531605,Monte Castelo,SP,Sudeste,94.29,68.66,1,0.6185,-25.63
4826,5211404,Itauçu,GO,Centro-Oeste,94.51,80.0,1,0.6189,-14.51
4827,3136108,Joanésia,MG,Sudeste,85.58,80.0,1,0.6191,-5.58
4828,3159506,Santa Rita do Itueto,MG,Sudeste,87.19,80.0,1,0.6193,-7.19
4829,3130655,Indaiabira,MG,Sudeste,89.58,60.09,1,0.6193,-29.49
4830,3204252,Ponto Belo,ES,Sudeste,80.01,80.0,1,0.6194,-0.01
4831,3118502,Consolação,MG,Sudeste,38.89,65.38,0,0.6196,26.49
4832,5212907,Marzagão,GO,Centro-Oeste,83.33,80.0,1,0.6197,-3.33
4833,3540101,Pongaí,SP,Sudeste,91.45,80.0,1,0.6201,-11.45
4834,3120870,Curral de Dentro,MG,Sudeste,80.36,79.36,1,0.6201,-1.0
4835,5218904,Rubiataba,GO,Centro-Oeste,87.69,77.9,1,0.6203,-9.79
4836,3529104,Marinópolis,SP,Sudeste,100.0,80.0,1,0.6204,-20.0
4837,5219001,Sanclerlândia,GO,Centro-Oeste,91.82,78.37,1,0.6205,-13.45
4838,5205406,Ceres,GO,Centro-Oeste,94.51,80.0,1,0.6205,-14.51
4839,3158409,Santana de Cataguases,MG,Sudeste,73.26,80.0,0,0.6207,6.74
4840,3115201,Conceição da Barra de Minas,MG,Sudeste,70.43,70.55,0,0.6211,0.12
4841,3150307,Piedade do Rio Grande,MG,Sudeste,63.16,36.5,1,0.6211,-26.66
4842,3122702,Dom Silvério,MG,Sudeste,92.48,68.96,1,0.6212,-23.52
4843,5209937,Inaciolândia,GO,Centro-Oeste,87.01,76.77,1,0.6212,-10.24
4844,3162658,São João do Pacuí,MG,Sudeste,86.4,75.08,1,0.6215,-11.32
4845,3201803,Divino de São Lourenço,ES,Sudeste,82.15,51.59,1,0.6219,-30.56
4846,3505005,Barão de Antonina,SP,Sudeste,64.23,67.91,0,0.6219,3.68
4847,3125200,Fama,MG,Sudeste,86.96,73.24,1,0.6221,-13.72
4848,3135308,Japaraíba,MG,Sudeste,80.89,72.45,1,0.6222,-8.44
4849,3120706,Cruzeiro da Fortaleza,MG,Sudeste,80.92,65.32,1,0.6229,-15.6
4850,3153004,Pratinha,MG,Sudeste,52.8,80.0,0,0.6233,27.2
4851,4110656,Iracema do Oeste,PR,Sul,85.71,80.0,1,0.6236,-5.71
4852,5219407,Santa Rita do Araguaia,GO,Centro-Oeste,83.33,78.93,1,0.6243,-4.4
4853,3507159,Bom Sucesso de Itararé,SP,Sudeste,55.46,60.25,0,0.6243,4.79
4854,3141207,Matutina,MG,Sudeste,91.94,80.0,1,0.6248,-11.94
4855,5202155,Araguapaz,GO,Centro-Oeste,68.98,49.16,1,0.6249,-19.82
4856,3201001,Boa Esperança,ES,Sudeste,85.45,77.19,1,0.6251,-8.26
4857,3509106,Caiuá,SP,Sudeste,81.48,58.9,1,0.6252,-22.58
4858,5221551,Turvelândia,GO,Centro-Oeste,86.88,70.07,1,0.6253,-16.81
4859,5211602,Ivolândia,GO,Centro-Oeste,73.91,80.0,0,0.6254,6.09
4860,3536000,Parapuã,SP,Sudeste,73.38,76.25,0,0.6256,2.87
4861,4107108,Diamante do Norte,PR,Sul,78.26,74.08,1,0.6257,-4.18
4862,3529658,Mesópolis,SP,Sudeste,56.25,41.56,1,0.6257,-14.69
4863,3144672,Nova Belém,MG,Sudeste,48.0,54.93,0,0.6259,6.93
4864,3103207,Araçaí,MG,Sudeste,72.22,80.0,0,0.6265,7.78
4865,3172202,Wenceslau Braz,MG,Sudeste,70.34,53.79,1,0.6266,-16.55
4866,3161601,São Geraldo da Piedade,MG,Sudeste,70.0,70.95,0,0.627,0.95
4867,3535903,Paranapuã,SP,Sudeste,82.89,39.38,1,0.6271,-43.51
4868,5220280,São Patrício,GO,Centro-Oeste,86.36,80.0,1,0.6271,-6.36
4869,3533205,Nova Independência,SP,Sudeste,88.79,54.76,1,0.6275,-34.03
4870,5214903,Nova Roma,GO,Centro-Oeste,71.43,64.38,1,0.6275,-7.05
4871,3552304,Sud Mennucci,SP,Sudeste,57.15,56.44,1,0.6278,-0.71
4872,3170651,Vargem Grande do Rio Pardo,MG,Sudeste,89.89,64.67,1,0.628,-25.22
4873,5205000,Carmo do Rio Verde,GO,Centro-Oeste,85.78,79.02,1,0.6284,-6.76
4874,5203575,Bonópolis,GO,Centro-Oeste,61.76,54.0,1,0.6286,-7.76
4875,3549201,São João das Duas Pontes,SP,Sudeste,80.0,80.0,1,0.6287,0.0
4876,2202729,Cocal dos Alves,PI,Nordeste,87.68,80.0,1,0.629,-7.68
4877,3115003,Cascalho Rico,MG,Sudeste,85.84,66.54,1,0.6292,-19.3
4878,3157500,Santa Efigênia de Minas,MG,Sudeste,75.81,49.21,1,0.6296,-26.6
4879,3119906,Córrego do Bom Jesus,MG,Sudeste,100.0,74.76,1,0.6301,-25.24
4880,5210158,Ipiranga de Goiás,GO,Centro-Oeste,96.55,80.0,1,0.6303,-16.55
4881,3162302,São João da Mata,MG,Sudeste,72.0,78.4,0,0.6312,6.4
4882,3116407,Claraval,MG,Sudeste,84.7,75.74,1,0.6313,-8.96
4883,3554656,Torre de Pedra,SP,Sudeste,30.77,40.22,0,0.6313,9.45
4884,5207535,Faina,GO,Centro-Oeste,70.81,74.61,0,0.6318,3.8
4885,3163904,São Pedro da União,MG,Sudeste,97.05,77.42,1,0.6321,-19.63
4886,4123600,Santa Inês,PR,Sul,100.0,80.0,1,0.6321,-20.0
4887,5202502,Aruanã,GO,Centro-Oeste,90.33,79.85,1,0.6323,-10.48
4888,3506201,Bento de Abreu,SP,Sudeste,84.11,80.0,1,0.6327,-4.11
4889,3100708,Água Comprida,MG,Sudeste,55.3,80.0,0,0.6331,24.7
4890,5205208,Caturaí,GO,Centro-Oeste,87.17,70.26,1,0.6331,-16.91
4891,5212808,Mara Rosa,GO,Centro-Oeste,87.78,71.26,1,0.6332,-16.52
4892,4125456,São José das Palmeiras,PR,Sul,74.36,80.0,0,0.6333,5.64
4893,3135001,Jaguaraçu,MG,Sudeste,84.51,65.26,1,0.6335,-19.25
4894,4117008,Nova Fátima,PR,Sul,79.65,80.0,0,0.6338,0.35
4895,3115706,Central de Minas,MG,Sudeste,72.79,72.65,1,0.6347,-0.14
4896,3137106,Lagamar,MG,Sudeste,56.25,80.0,0,0.635,23.75
4897,2200277,Alegrete do Piauí,PI,Nordeste,55.26,58.22,0,0.6352,2.96
4898,3202009,Dores do Rio Preto,ES,Sudeste,81.34,80.0,1,0.6356,-1.34
4899,4102752,Bela Vista da Caroba,PR,Sul,88.13,77.31,1,0.6362,-10.82
4900,4102703,Barra do Jacaré,PR,Sul,72.41,65.76,1,0.6375,-6.65
4901,3505351,Barra do Chapéu,SP,Sudeste,65.29,67.5,0,0.6376,2.21
4902,3162575,São João do Manteninha,MG,Sudeste,71.7,79.91,0,0.6378,8.21
4903,3555901,Uru,SP,Sudeste,100.0,80.0,1,0.6379,-20.0
4904,3200136,Águia Branca,ES,Sudeste,94.55,80.0,1,0.6385,-14.55
4905,3502606,Aparecida d'Oeste,SP,Sudeste,86.16,69.19,1,0.6386,-16.97
4906,3515806,Flora Rica,SP,Sudeste,27.27,37.09,0,0.6386,9.82
4907,2205607,Landri Sales,PI,Nordeste,100.0,80.0,1,0.6389,-20.0
4908,3504701,Balbinos,SP,Sudeste,100.0,80.0,1,0.6391,-20.0
4909,3119807,Córrego Danta,MG,Sudeste,75.27,80.0,0,0.6403,4.73
4910,5220702,Sítio d'Abadia,GO,Centro-Oeste,79.41,61.35,1,0.6405,-18.06
4911,4114351,Manfrinópolis,PR,Sul,70.91,80.0,0,0.6407,9.09
4912,5200902,Amorinópolis,GO,Centro-Oeste,80.65,72.21,1,0.6411,-8.44
4913,3111150,Campo Azul,MG,Sudeste,73.26,80.0,0,0.6412,6.74
4914,3171402,Vieiras,MG,Sudeste,74.62,55.31,1,0.6414,-19.31
4915,5204201,Cachoeira de Goiás,GO,Centro-Oeste,64.29,67.45,0,0.6434,3.16
4916,4115903,Mirador,PR,Sul,56.0,71.89,0,0.6435,15.89
4917,5203401,Bom Jardim de Goiás,GO,Centro-Oeste,73.26,79.26,0,0.6438,6.0
4918,4123204,Santa Cecília do Pavão,PR,Sul,80.09,80.0,1,0.6439,-0.09
4919,5219605,Santa Tereza de Goiás,GO,Centro-Oeste,91.67,80.0,1,0.6444,-11.67
4920,4123105,Santa Amélia,PR,Sul,91.5,80.0,1,0.6449,-11.5
4921,3205150,Vila Pavão,ES,Sudeste,61.4,75.41,0,0.645,14.01
4922,3520707,Indiaporã,SP,Sudeste,78.96,69.58,1,0.6451,-9.38
4923,3113107,Caranaíba,MG,Sudeste,83.33,71.59,1,0.6452,-11.74
4924,3163201,São José do Alegre,MG,Sudeste,86.26,77.75,1,0.646,-8.51
4925,3518008,Guarani d'Oeste,SP,Sudeste,57.14,80.0,0,0.6461,22.86
4926,3127339,Gameleiras,MG,Sudeste,65.52,47.75,1,0.6462,-17.77
4927,3161056,São Félix de Minas,MG,Sudeste,67.09,70.01,0,0.6464,2.92
4928,5207352,Edealina,GO,Centro-Oeste,90.91,77.15,1,0.6467,-13.76
4929,3533304,Nova Luzitânia,SP,Sudeste,73.33,78.23,0,0.6468,4.9
4930,5200175,Água Fria de Goiás,GO,Centro-Oeste,87.44,59.82,1,0.6471,-27.62
4931,3516606,Gália,SP,Sudeste,66.68,79.07,0,0.6473,12.39
4932,4120150,Porto Barreiro,PR,Sul,86.29,80.0,1,0.6476,-6.29
4933,5219209,Santa Cruz de Goiás,GO,Centro-Oeste,85.78,73.75,1,0.6477,-12.03
4934,3528858,Marapoama,SP,Sudeste,100.0,80.0,1,0.6481,-20.0
4935,5219712,Santo Antônio da Barra,GO,Centro-Oeste,91.64,80.0,1,0.6482,-11.64
4936,3110400,Camacho,MG,Sudeste,86.64,80.0,1,0.6482,-6.64
4937,5220058,São João da Paraúna,GO,Centro-Oeste,87.5,80.0,1,0.6484,-7.5
4938,3555208,Turiúba,SP,Sudeste,93.33,80.0,1,0.6484,-13.33
4939,3542503,Reginópolis,SP,Sudeste,84.53,80.0,1,0.6485,-4.53
4940,3553203,Taiúva,SP,Sudeste,57.37,70.03,0,0.649,12.66
4941,4103024,Boa Esperança do Iguaçu,PR,Sul,93.1,75.76,1,0.6496,-17.34
4942,3115474,Catuti,MG,Sudeste,75.75,64.35,1,0.6498,-11.4
4943,3127503,Gonzaga,MG,Sudeste,82.31,68.63,1,0.65,-13.68
4944,4102208,Atalaia,PR,Sul,88.32,80.0,1,0.65,-8.32
4945,3535200,Palmeira d'Oeste,SP,Sudeste,83.91,69.6,1,0.6506,-14.31
4946,4124202,Santo Antônio do Caiuá,PR,Sul,88.04,80.0,1,0.6513,-8.04
4947,3122108,Divino das Laranjeiras,MG,Sudeste,85.6,47.5,1,0.6515,-38.1
4948,5213772,Montividiu do Norte,GO,Centro-Oeste,65.74,62.79,1,0.6517,-2.95
4949,3160009,Santo Antônio do Aventureiro,MG,Sudeste,45.65,80.0,0,0.6526,34.35
4950,3166956,Serranópolis de Minas,MG,Sudeste,95.99,80.0,1,0.6527,-15.99
4951,3103801,Arapuá,MG,Sudeste,92.02,80.0,1,0.6537,-12.02
4952,3528205,Macedônia,SP,Sudeste,72.5,80.0,0,0.6541,7.5
4953,3149002,Pedra Dourada,MG,Sudeste,80.0,58.09,1,0.6545,-21.91
4954,3549250,São João de Iracema,SP,Sudeste,44.44,49.78,0,0.6551,5.34
4955,3521101,Ipeúna,SP,Sudeste,62.62,49.81,1,0.6559,-12.81
4956,3104452,Aricanduva,MG,Sudeste,86.66,60.38,1,0.6582,-26.28
4957,3542800,Ribeira,SP,Sudeste,53.85,65.71,0,0.6584,11.86
4958,3162948,São José da Barra,MG,Sudeste,75.22,80.0,0,0.6587,4.78
4959,3527504,Lucianópolis,SP,Sudeste,75.0,75.65,0,0.6589,0.65
4960,5220157,São Luíz do Norte,GO,Centro-Oeste,85.76,76.07,1,0.659,-9.69
4961,2207355,Pajeú do Piauí,PI,Nordeste,64.0,68.29,0,0.6592,4.29
4962,3501202,Álvares Florence,SP,Sudeste,72.05,78.82,0,0.6594,6.77
4963,5200209,Água Limpa,GO,Centro-Oeste,78.26,71.23,1,0.6594,-7.03
4964,5205455,Cezarina,GO,Centro-Oeste,69.63,47.38,1,0.6595,-22.25
4965,3135902,Jesuânia,MG,Sudeste,81.14,65.01,1,0.6604,-16.13
4966,3503356,Arco-Íris,SP,Sudeste,77.27,35.72,1,0.6604,-41.55
4967,3500907,Altair,SP,Sudeste,62.85,59.85,1,0.6606,-3.0
4968,3541059,Pratânia,SP,Sudeste,56.48,60.03,0,0.6606,3.55
4969,3512506,Coroados,SP,Sudeste,72.95,71.12,1,0.6607,-1.83
4970,5203939,Buriti de Goiás,GO,Centro-Oeste,96.46,80.0,1,0.6607,-16.46
4971,5221007,Taquaral de Goiás,GO,Centro-Oeste,75.0,71.25,1,0.6616,-3.75
4972,3168051,Taparuba,MG,Sudeste,80.0,49.89,1,0.662,-30.11
4973,5221502,Turvânia,GO,Centro-Oeste,80.7,73.74,1,0.6639,-6.96
4974,3142254,Miravânia,MG,Sudeste,38.92,46.9,0,0.6645,7.98
4975,3202900,Itarana,ES,Sudeste,82.15,78.33,1,0.6654,-3.82
4976,5212253,Lagoa Santa,GO,Centro-Oeste,76.19,80.0,0,0.6655,3.81
4977,5210562,Itaguari,GO,Centro-Oeste,77.71,80.0,0,0.6655,2.29
4978,5215652,Palestina de Goiás,GO,Centro-Oeste,74.42,79.61,0,0.6656,5.19
4979,2201572,Belém do Piauí,PI,Nordeste,100.0,80.0,1,0.6661,-20.0
4980,3507753,Brejo Alegre,SP,Sudeste,100.0,80.0,1,0.6674,-20.0
4981,3551207,Sarutaiá,SP,Sudeste,79.97,79.11,1,0.6678,-0.86
4982,3168200,Tapiraí,MG,Sudeste,100.0,77.0,1,0.6681,-23.0
4983,4122107,Rio Bom,PR,Sul,69.55,80.0,0,0.6683,10.45
4984,5212600,Mairipotaba,GO,Centro-Oeste,71.43,80.0,0,0.6688,8.57
4985,5205703,Córrego do Ouro,GO,Centro-Oeste,100.0,77.79,1,0.669,-22.21
4986,3540408,Populina,SP,Sudeste,79.69,78.22,1,0.6696,-1.47
4987,3121803,Dionísio,MG,Sudeste,72.13,80.0,0,0.6698,7.87
